"tmp1.hourly.time"	"ciel"	"precipitation"	"temperature"	"date"	"jour"	"mday"	"mois"	"heure"	"time"
"1"	2017-02-01 00:00:00	"Couvert"	0	10.4	2017-02-01	"mercredi"	1	"02"	0	"00:00"
"2"	2017-02-01 01:00:00	"Couvert"	0	10.2	2017-02-01	"mercredi"	1	"02"	1	"00:00"
"3"	2017-02-01 02:00:00	"Nuageux"	0	10.04	2017-02-01	"mercredi"	1	"02"	2	"00:00"
"4"	2017-02-01 03:00:00	"Nuageux"	0	9.84	2017-02-01	"mercredi"	1	"02"	3	"00:00"
"5"	2017-02-01 04:00:00	"Couvert"	0	9.5	2017-02-01	"mercredi"	1	"02"	4	"00:00"
"6"	2017-02-01 05:00:00	"Couvert"	0	9.43	2017-02-01	"mercredi"	1	"02"	5	"00:00"
"7"	2017-02-01 06:00:00	"Couvert"	0	9.06	2017-02-01	"mercredi"	1	"02"	6	"00:00"
"8"	2017-02-01 07:00:00	"Couvert"	0	8.99	2017-02-01	"mercredi"	1	"02"	7	"00:00"
"9"	2017-02-01 08:00:00	"Couvert"	0	8.68	2017-02-01	"mercredi"	1	"02"	8	"00:00"
"10"	2017-02-01 09:00:00	"Nuageux"	0	8.72	2017-02-01	"mercredi"	1	"02"	9	"00:00"
"11"	2017-02-01 10:00:00	"Nuageux"	0	9.69	2017-02-01	"mercredi"	1	"02"	10	"00:00"
"12"	2017-02-01 11:00:00	"Nuageux"	0	11.32	2017-02-01	"mercredi"	1	"02"	11	"00:00"
"13"	2017-02-01 12:00:00	"Nuageux"	0	11.42	2017-02-01	"mercredi"	1	"02"	12	"00:00"
"14"	2017-02-01 13:00:00	"Couvert"	0	11.46	2017-02-01	"mercredi"	1	"02"	13	"00:00"
"15"	2017-02-01 14:00:00	"Nuageux"	0.0305	11.7	2017-02-01	"mercredi"	1	"02"	14	"00:00"
"16"	2017-02-01 15:00:00	"Nuageux"	0.0457	11.78	2017-02-01	"mercredi"	1	"02"	15	"00:00"
"17"	2017-02-01 16:00:00	"Couvert"	0	11.97	2017-02-01	"mercredi"	1	"02"	16	"00:00"
"18"	2017-02-01 17:00:00	"Couvert"	0	11.66	2017-02-01	"mercredi"	1	"02"	17	"00:00"
"19"	2017-02-01 18:00:00	"Couvert"	0	11.16	2017-02-01	"mercredi"	1	"02"	18	"00:00"
"20"	2017-02-01 19:00:00	"Couvert"	0	10.53	2017-02-01	"mercredi"	1	"02"	19	"00:00"
"21"	2017-02-01 20:00:00	"Nuageux"	0	9.81	2017-02-01	"mercredi"	1	"02"	20	"00:00"
"22"	2017-02-01 21:00:00	"Nuageux"	0	9.48	2017-02-01	"mercredi"	1	"02"	21	"00:00"
"23"	2017-02-01 22:00:00	"Nuageux"	0	9.41	2017-02-01	"mercredi"	1	"02"	22	"00:00"
"24"	2017-02-01 23:00:00	"Nuages Épars"	0	8.57	2017-02-01	"mercredi"	1	"02"	23	"00:00"
"25"	2017-02-02 00:00:00	"Nuages Épars"	0	8.13	2017-02-02	"jeudi"	2	"02"	0	"00:00"
"26"	2017-02-02 01:00:00	"Nuages Épars"	0	8.01	2017-02-02	"jeudi"	2	"02"	1	"00:00"
"27"	2017-02-02 02:00:00	"Nuages Épars"	0	7.68	2017-02-02	"jeudi"	2	"02"	2	"00:00"
"28"	2017-02-02 03:00:00	"Nuageux"	0.0305	7.92	2017-02-02	"jeudi"	2	"02"	3	"00:00"
"29"	2017-02-02 04:00:00	"Nuageux"	0	7.66	2017-02-02	"jeudi"	2	"02"	4	"00:00"
"30"	2017-02-02 05:00:00	"Nuageux"	0	7.53	2017-02-02	"jeudi"	2	"02"	5	"00:00"
"31"	2017-02-02 06:00:00	"Nuageux"	0	7.68	2017-02-02	"jeudi"	2	"02"	6	"00:00"
"32"	2017-02-02 07:00:00	"Nuageux"	0	8.11	2017-02-02	"jeudi"	2	"02"	7	"00:00"
"33"	2017-02-02 08:00:00	"Nuageux"	0	8.35	2017-02-02	"jeudi"	2	"02"	8	"00:00"
"34"	2017-02-02 09:00:00	"Nuageux"	0	8.69	2017-02-02	"jeudi"	2	"02"	9	"00:00"
"35"	2017-02-02 10:00:00	"Nuageux"	0	9.78	2017-02-02	"jeudi"	2	"02"	10	"00:00"
"36"	2017-02-02 11:00:00	"Nuageux"	0	11.55	2017-02-02	"jeudi"	2	"02"	11	"00:00"
"37"	2017-02-02 12:00:00	"Nuageux"	0	11.93	2017-02-02	"jeudi"	2	"02"	12	"00:00"
"38"	2017-02-02 13:00:00	"Nuageux"	0	12.27	2017-02-02	"jeudi"	2	"02"	13	"00:00"
"39"	2017-02-02 14:00:00	"Nuageux"	0	11.89	2017-02-02	"jeudi"	2	"02"	14	"00:00"
"40"	2017-02-02 15:00:00	"Couvert"	0.1118	11.64	2017-02-02	"jeudi"	2	"02"	15	"00:00"
"41"	2017-02-02 16:00:00	"Nuageux"	0	11.57	2017-02-02	"jeudi"	2	"02"	16	"00:00"
"42"	2017-02-02 17:00:00	"Nuageux"	0.0229	11.62	2017-02-02	"jeudi"	2	"02"	17	"00:00"
"43"	2017-02-02 18:00:00	"Nuageux"	0.0254	11.93	2017-02-02	"jeudi"	2	"02"	18	"00:00"
"44"	2017-02-02 19:00:00	"Couvert"	0	11.83	2017-02-02	"jeudi"	2	"02"	19	"00:00"
"45"	2017-02-02 20:00:00	"Nuageux"	0.0737	11.31	2017-02-02	"jeudi"	2	"02"	20	"00:00"
"46"	2017-02-02 21:00:00	"Nuageux"	0.0686	10.99	2017-02-02	"jeudi"	2	"02"	21	"00:00"
"47"	2017-02-02 22:00:00	"Nuageux"	0	10.08	2017-02-02	"jeudi"	2	"02"	22	"00:00"
"48"	2017-02-02 23:00:00	"Nuageux"	0	9.64	2017-02-02	"jeudi"	2	"02"	23	"00:00"
"49"	2017-02-03 00:00:00	"Nuageux"	0	9.44	2017-02-03	"vendredi"	3	"02"	0	"00:00"
"50"	2017-02-03 01:00:00	"Nuageux"	0	9.26	2017-02-03	"vendredi"	3	"02"	1	"00:00"
"51"	2017-02-03 02:00:00	"Couvert"	0	9.24	2017-02-03	"vendredi"	3	"02"	2	"00:00"
"52"	2017-02-03 03:00:00	"Nuageux"	0.0406	9.01	2017-02-03	"vendredi"	3	"02"	3	"00:00"
"53"	2017-02-03 04:00:00	"Nuageux"	0	8.73	2017-02-03	"vendredi"	3	"02"	4	"00:00"
"54"	2017-02-03 05:00:00	"Nuageux"	0	8.66	2017-02-03	"vendredi"	3	"02"	5	"00:00"
"55"	2017-02-03 06:00:00	"Nuageux"	0	8.27	2017-02-03	"vendredi"	3	"02"	6	"00:00"
"56"	2017-02-03 07:00:00	"Nuageux"	0	7.7	2017-02-03	"vendredi"	3	"02"	7	"00:00"
"57"	2017-02-03 08:00:00	"Nuageux"	0	7.25	2017-02-03	"vendredi"	3	"02"	8	"00:00"
"58"	2017-02-03 09:00:00	"Nuageux"	0	7.08	2017-02-03	"vendredi"	3	"02"	9	"00:00"
"59"	2017-02-03 10:00:00	"Nuageux"	0	7.84	2017-02-03	"vendredi"	3	"02"	10	"00:00"
"60"	2017-02-03 11:00:00	"Nuageux"	0	9.08	2017-02-03	"vendredi"	3	"02"	11	"00:00"
"61"	2017-02-03 12:00:00	"Nuages Épars"	0	10.55	2017-02-03	"vendredi"	3	"02"	12	"00:00"
"62"	2017-02-03 13:00:00	"Nuages Épars"	0	10.97	2017-02-03	"vendredi"	3	"02"	13	"00:00"
"63"	2017-02-03 14:00:00	"Nuageux"	0	10	2017-02-03	"vendredi"	3	"02"	14	"00:00"
"64"	2017-02-03 15:00:00	"Pluie Faible"	0.3988	8.42	2017-02-03	"vendredi"	3	"02"	15	"00:00"
"65"	2017-02-03 16:00:00	"Couvert"	0	8.16	2017-02-03	"vendredi"	3	"02"	16	"00:00"
"66"	2017-02-03 17:00:00	"Couvert"	0.0838	7.98	2017-02-03	"vendredi"	3	"02"	17	"00:00"
"67"	2017-02-03 18:00:00	"Couvert"	0.0254	7.91	2017-02-03	"vendredi"	3	"02"	18	"00:00"
"68"	2017-02-03 19:00:00	"Couvert"	0	7.57	2017-02-03	"vendredi"	3	"02"	19	"00:00"
"69"	2017-02-03 20:00:00	"Pluie Faible"	0.3099	7.49	2017-02-03	"vendredi"	3	"02"	20	"00:00"
"70"	2017-02-03 21:00:00	"Bruine"	0.1575	7.22	2017-02-03	"vendredi"	3	"02"	21	"00:00"
"71"	2017-02-03 22:00:00	"Nuageux"	0	6.77	2017-02-03	"vendredi"	3	"02"	22	"00:00"
"72"	2017-02-03 23:00:00	"Nuages Épars"	0	6.53	2017-02-03	"vendredi"	3	"02"	23	"00:00"
"73"	2017-02-04 00:00:00	"Nuages Épars"	0	6.34	2017-02-04	"samedi"	4	"02"	0	"00:00"
"74"	2017-02-04 01:00:00	"Nuages Épars"	0	6.05	2017-02-04	"samedi"	4	"02"	1	"00:00"
"75"	2017-02-04 02:00:00	"Nuageux"	0	5.66	2017-02-04	"samedi"	4	"02"	2	"00:00"
"76"	2017-02-04 03:00:00	"Nuageux"	0	5.49	2017-02-04	"samedi"	4	"02"	3	"00:00"
"77"	2017-02-04 04:00:00	"Couvert"	0	5.51	2017-02-04	"samedi"	4	"02"	4	"00:00"
"78"	2017-02-04 05:00:00	"Bruine"	0.1524	5.79	2017-02-04	"samedi"	4	"02"	5	"00:00"
"79"	2017-02-04 06:00:00	"Pluie Faible"	0.8636	5.79	2017-02-04	"samedi"	4	"02"	6	"00:00"
"80"	2017-02-04 07:00:00	"Couvert"	0	5.45	2017-02-04	"samedi"	4	"02"	7	"00:00"
"81"	2017-02-04 08:00:00	"Pluie"	2.6619	5.56	2017-02-04	"samedi"	4	"02"	8	"00:00"
"82"	2017-02-04 09:00:00	"Pluie"	1.8948	5.84	2017-02-04	"samedi"	4	"02"	9	"00:00"
"83"	2017-02-04 10:00:00	"Couvert"	0	6.42	2017-02-04	"samedi"	4	"02"	10	"00:00"
"84"	2017-02-04 11:00:00	"Pluie Faible"	0.6325	6.69	2017-02-04	"samedi"	4	"02"	11	"00:00"
"85"	2017-02-04 12:00:00	"Pluie Faible"	0.2845	7.01	2017-02-04	"samedi"	4	"02"	12	"00:00"
"86"	2017-02-04 13:00:00	"Couvert"	0	6.73	2017-02-04	"samedi"	4	"02"	13	"00:00"
"87"	2017-02-04 14:00:00	"Pluie Faible"	0.3048	5.67	2017-02-04	"samedi"	4	"02"	14	"00:00"
"88"	2017-02-04 15:00:00	"Couvert"	0	6.33	2017-02-04	"samedi"	4	"02"	15	"00:00"
"89"	2017-02-04 16:00:00	"Nuageux"	0	6.55	2017-02-04	"samedi"	4	"02"	16	"00:00"
"90"	2017-02-04 17:00:00	"Pluie Faible"	0.3302	6.73	2017-02-04	"samedi"	4	"02"	17	"00:00"
"91"	2017-02-04 18:00:00	"Nuages Épars"	0	5.71	2017-02-04	"samedi"	4	"02"	18	"00:00"
"92"	2017-02-04 19:00:00	"Nuages Épars"	0	5.31	2017-02-04	"samedi"	4	"02"	19	"00:00"
"93"	2017-02-04 20:00:00	"Nuages Épars"	0	4.69	2017-02-04	"samedi"	4	"02"	20	"00:00"
"94"	2017-02-04 21:00:00	"Nuageux"	0	4.37	2017-02-04	"samedi"	4	"02"	21	"00:00"
"95"	2017-02-04 22:00:00	"Nuageux"	0	4.06	2017-02-04	"samedi"	4	"02"	22	"00:00"
"96"	2017-02-04 23:00:00	"Nuageux"	0	4.34	2017-02-04	"samedi"	4	"02"	23	"00:00"
"97"	2017-02-05 00:00:00	"Couvert"	0.0635	4.79	2017-02-05	"dimanche"	5	"02"	0	"00:00"
"98"	2017-02-05 01:00:00	"Couvert"	0	4.86	2017-02-05	"dimanche"	5	"02"	1	"00:00"
"99"	2017-02-05 02:00:00	"Nuageux"	0.0965	4.85	2017-02-05	"dimanche"	5	"02"	2	"00:00"
"100"	2017-02-05 03:00:00	"Nuageux"	0	5.11	2017-02-05	"dimanche"	5	"02"	3	"00:00"
"101"	2017-02-05 04:00:00	"Nuageux"	0	5.28	2017-02-05	"dimanche"	5	"02"	4	"00:00"
"102"	2017-02-05 05:00:00	"Couvert"	0.1143	5.44	2017-02-05	"dimanche"	5	"02"	5	"00:00"
"103"	2017-02-05 06:00:00	"Pluie Faible"	0.508	5.77	2017-02-05	"dimanche"	5	"02"	6	"00:00"
"104"	2017-02-05 07:00:00	"Couvert"	0	5.85	2017-02-05	"dimanche"	5	"02"	7	"00:00"
"105"	2017-02-05 08:00:00	"Bruine"	0.1321	5.99	2017-02-05	"dimanche"	5	"02"	8	"00:00"
"106"	2017-02-05 09:00:00	"Couvert"	0.0406	6.05	2017-02-05	"dimanche"	5	"02"	9	"00:00"
"107"	2017-02-05 10:00:00	"Couvert"	0	6.35	2017-02-05	"dimanche"	5	"02"	10	"00:00"
"108"	2017-02-05 11:00:00	"Bruine"	0.1753	7.02	2017-02-05	"dimanche"	5	"02"	11	"00:00"
"109"	2017-02-05 12:00:00	"Nuageux"	0.0787	8.04	2017-02-05	"dimanche"	5	"02"	12	"00:00"
"110"	2017-02-05 13:00:00	"Nuageux"	0	9.14	2017-02-05	"dimanche"	5	"02"	13	"00:00"
"111"	2017-02-05 14:00:00	"Nuageux"	0	10.14	2017-02-05	"dimanche"	5	"02"	14	"00:00"
"112"	2017-02-05 15:00:00	"Nuageux"	0	10.48	2017-02-05	"dimanche"	5	"02"	15	"00:00"
"113"	2017-02-05 16:00:00	"Nuageux"	0	10.35	2017-02-05	"dimanche"	5	"02"	16	"00:00"
"114"	2017-02-05 17:00:00	"Nuageux"	0.0787	9.26	2017-02-05	"dimanche"	5	"02"	17	"00:00"
"115"	2017-02-05 18:00:00	"Nuageux"	0	8.02	2017-02-05	"dimanche"	5	"02"	18	"00:00"
"116"	2017-02-05 19:00:00	"Nuageux"	0	7.29	2017-02-05	"dimanche"	5	"02"	19	"00:00"
"117"	2017-02-05 20:00:00	"Nuageux"	0	7.39	2017-02-05	"dimanche"	5	"02"	20	"00:00"
"118"	2017-02-05 21:00:00	"Nuageux"	0.0229	7.02	2017-02-05	"dimanche"	5	"02"	21	"00:00"
"119"	2017-02-05 22:00:00	"Nuageux"	0	7.22	2017-02-05	"dimanche"	5	"02"	22	"00:00"
"120"	2017-02-05 23:00:00	"Nuageux"	0.0965	6.51	2017-02-05	"dimanche"	5	"02"	23	"00:00"
"121"	2017-02-06 00:00:00	"Bruine"	0.127	5.41	2017-02-06	"lundi"	6	"02"	0	"00:00"
"122"	2017-02-06 01:00:00	"Couvert"	0	4.78	2017-02-06	"lundi"	6	"02"	1	"00:00"
"123"	2017-02-06 02:00:00	"Couvert"	0	4.64	2017-02-06	"lundi"	6	"02"	2	"00:00"
"124"	2017-02-06 03:00:00	"Couvert"	0	4.86	2017-02-06	"lundi"	6	"02"	3	"00:00"
"125"	2017-02-06 04:00:00	"Couvert"	0	5.12	2017-02-06	"lundi"	6	"02"	4	"00:00"
"126"	2017-02-06 05:00:00	"Couvert"	0.0711	5.25	2017-02-06	"lundi"	6	"02"	5	"00:00"
"127"	2017-02-06 06:00:00	"Bruine"	0.1372	5.45	2017-02-06	"lundi"	6	"02"	6	"00:00"
"128"	2017-02-06 07:00:00	"Couvert"	0	5.44	2017-02-06	"lundi"	6	"02"	7	"00:00"
"129"	2017-02-06 08:00:00	"Nuageux"	0	5.64	2017-02-06	"lundi"	6	"02"	8	"00:00"
"130"	2017-02-06 09:00:00	"Couvert"	0	5.52	2017-02-06	"lundi"	6	"02"	9	"00:00"
"131"	2017-02-06 10:00:00	"Couvert"	0	5.94	2017-02-06	"lundi"	6	"02"	10	"00:00"
"132"	2017-02-06 11:00:00	"Nuageux"	0	6.53	2017-02-06	"lundi"	6	"02"	11	"00:00"
"133"	2017-02-06 12:00:00	"Nuageux"	0	7.28	2017-02-06	"lundi"	6	"02"	12	"00:00"
"134"	2017-02-06 13:00:00	"Nuageux"	0	8.04	2017-02-06	"lundi"	6	"02"	13	"00:00"
"135"	2017-02-06 14:00:00	"Nuageux"	0	7.93	2017-02-06	"lundi"	6	"02"	14	"00:00"
"136"	2017-02-06 15:00:00	"Nuageux"	0	8.06	2017-02-06	"lundi"	6	"02"	15	"00:00"
"137"	2017-02-06 16:00:00	"Nuageux"	0	8.05	2017-02-06	"lundi"	6	"02"	16	"00:00"
"138"	2017-02-06 17:00:00	"Nuageux"	0	7.8	2017-02-06	"lundi"	6	"02"	17	"00:00"
"139"	2017-02-06 18:00:00	"Nuageux"	0	7.27	2017-02-06	"lundi"	6	"02"	18	"00:00"
"140"	2017-02-06 19:00:00	"Nuageux"	0	7.04	2017-02-06	"lundi"	6	"02"	19	"00:00"
"141"	2017-02-06 20:00:00	"Nuageux"	0	6.91	2017-02-06	"lundi"	6	"02"	20	"00:00"
"142"	2017-02-06 21:00:00	"Nuageux"	0	6.74	2017-02-06	"lundi"	6	"02"	21	"00:00"
"143"	2017-02-06 22:00:00	"Nuageux"	0	6.69	2017-02-06	"lundi"	6	"02"	22	"00:00"
"144"	2017-02-06 23:00:00	"Couvert"	0	6.64	2017-02-06	"lundi"	6	"02"	23	"00:00"
"145"	2017-02-07 00:00:00	"Couvert"	0	6.48	2017-02-07	"mardi"	7	"02"	0	"00:00"
"146"	2017-02-07 01:00:00	"Couvert"	0	6.41	2017-02-07	"mardi"	7	"02"	1	"00:00"
"147"	2017-02-07 02:00:00	"Couvert"	0.1016	5.93	2017-02-07	"mardi"	7	"02"	2	"00:00"
"148"	2017-02-07 03:00:00	"Bruine"	0.1549	5.66	2017-02-07	"mardi"	7	"02"	3	"00:00"
"149"	2017-02-07 04:00:00	"Couvert"	0	5.32	2017-02-07	"mardi"	7	"02"	4	"00:00"
"150"	2017-02-07 05:00:00	"Pluie"	1.6764	5.13	2017-02-07	"mardi"	7	"02"	5	"00:00"
"151"	2017-02-07 06:00:00	"Pluie"	2.0371	5.13	2017-02-07	"mardi"	7	"02"	6	"00:00"
"152"	2017-02-07 07:00:00	"Couvert"	0	5.17	2017-02-07	"mardi"	7	"02"	7	"00:00"
"153"	2017-02-07 08:00:00	"Pluie Faible"	0.5791	5.27	2017-02-07	"mardi"	7	"02"	8	"00:00"
"154"	2017-02-07 09:00:00	"Pluie Faible"	0.5588	5.54	2017-02-07	"mardi"	7	"02"	9	"00:00"
"155"	2017-02-07 10:00:00	"Couvert"	0	6.09	2017-02-07	"mardi"	7	"02"	10	"00:00"
"156"	2017-02-07 11:00:00	"Couvert"	0.1041	7.19	2017-02-07	"mardi"	7	"02"	11	"00:00"
"157"	2017-02-07 12:00:00	"Couvert"	0	8.55	2017-02-07	"mardi"	7	"02"	12	"00:00"
"158"	2017-02-07 13:00:00	"Nuageux"	0	9.72	2017-02-07	"mardi"	7	"02"	13	"00:00"
"159"	2017-02-07 14:00:00	"Nuageux"	0	10.35	2017-02-07	"mardi"	7	"02"	14	"00:00"
"160"	2017-02-07 15:00:00	"Nuageux"	0.033	10.69	2017-02-07	"mardi"	7	"02"	15	"00:00"
"161"	2017-02-07 16:00:00	"Nuageux"	0	10.44	2017-02-07	"mardi"	7	"02"	16	"00:00"
"162"	2017-02-07 17:00:00	"Nuageux"	0	9.2	2017-02-07	"mardi"	7	"02"	17	"00:00"
"163"	2017-02-07 18:00:00	"Nuageux"	0	7.94	2017-02-07	"mardi"	7	"02"	18	"00:00"
"164"	2017-02-07 19:00:00	"Nuageux"	0	6.96	2017-02-07	"mardi"	7	"02"	19	"00:00"
"165"	2017-02-07 20:00:00	"Nuageux"	0	6.08	2017-02-07	"mardi"	7	"02"	20	"00:00"
"166"	2017-02-07 21:00:00	"Nuageux"	0.033	5.68	2017-02-07	"mardi"	7	"02"	21	"00:00"
"167"	2017-02-07 22:00:00	"Nuageux"	0	5.29	2017-02-07	"mardi"	7	"02"	22	"00:00"
"168"	2017-02-07 23:00:00	"Couvert"	0	4.72	2017-02-07	"mardi"	7	"02"	23	"00:00"
"169"	2017-02-08 00:00:00	"Nuageux"	0	4.28	2017-02-08	"mercredi"	8	"02"	0	"00:00"
"170"	2017-02-08 01:00:00	"Nuageux"	0	4.48	2017-02-08	"mercredi"	8	"02"	1	"00:00"
"171"	2017-02-08 02:00:00	"Nuageux"	0	4.16	2017-02-08	"mercredi"	8	"02"	2	"00:00"
"172"	2017-02-08 03:00:00	"Nuageux"	0	3.74	2017-02-08	"mercredi"	8	"02"	3	"00:00"
"173"	2017-02-08 04:00:00	"Nuageux"	0	3.65	2017-02-08	"mercredi"	8	"02"	4	"00:00"
"174"	2017-02-08 05:00:00	"Nuageux"	0	4.39	2017-02-08	"mercredi"	8	"02"	5	"00:00"
"175"	2017-02-08 06:00:00	"Nuageux"	0	4.53	2017-02-08	"mercredi"	8	"02"	6	"00:00"
"176"	2017-02-08 07:00:00	"Nuageux"	0	3.92	2017-02-08	"mercredi"	8	"02"	7	"00:00"
"177"	2017-02-08 08:00:00	"Nuageux"	0	4.01	2017-02-08	"mercredi"	8	"02"	8	"00:00"
"178"	2017-02-08 09:00:00	"Nuageux"	0	4.86	2017-02-08	"mercredi"	8	"02"	9	"00:00"
"179"	2017-02-08 10:00:00	"Nuageux"	0	5.35	2017-02-08	"mercredi"	8	"02"	10	"00:00"
"180"	2017-02-08 11:00:00	"Nuageux"	0	6.27	2017-02-08	"mercredi"	8	"02"	11	"00:00"
"181"	2017-02-08 12:00:00	"Nuageux"	0	7.12	2017-02-08	"mercredi"	8	"02"	12	"00:00"
"182"	2017-02-08 13:00:00	"Nuageux"	0	7.43	2017-02-08	"mercredi"	8	"02"	13	"00:00"
"183"	2017-02-08 14:00:00	"Nuageux"	0	7.49	2017-02-08	"mercredi"	8	"02"	14	"00:00"
"184"	2017-02-08 15:00:00	"Nuageux"	0	7.51	2017-02-08	"mercredi"	8	"02"	15	"00:00"
"185"	2017-02-08 16:00:00	"Nuageux"	0	7.29	2017-02-08	"mercredi"	8	"02"	16	"00:00"
"186"	2017-02-08 17:00:00	"Nuageux"	0	6.96	2017-02-08	"mercredi"	8	"02"	17	"00:00"
"187"	2017-02-08 18:00:00	"Nuageux"	0	6.45	2017-02-08	"mercredi"	8	"02"	18	"00:00"
"188"	2017-02-08 19:00:00	"Nuageux"	0	5.93	2017-02-08	"mercredi"	8	"02"	19	"00:00"
"189"	2017-02-08 20:00:00	"Nuageux"	0	5.42	2017-02-08	"mercredi"	8	"02"	20	"00:00"
"190"	2017-02-08 21:00:00	"Couvert"	0	4.89	2017-02-08	"mercredi"	8	"02"	21	"00:00"
"191"	2017-02-08 22:00:00	"Nuageux"	0	4.37	2017-02-08	"mercredi"	8	"02"	22	"00:00"
"192"	2017-02-08 23:00:00	"Couvert"	0	3.94	2017-02-08	"mercredi"	8	"02"	23	"00:00"
"193"	2017-02-09 00:00:00	"Couvert"	0	3.75	2017-02-09	"jeudi"	9	"02"	0	"00:00"
"194"	2017-02-09 01:00:00	"Nuageux"	0	3.44	2017-02-09	"jeudi"	9	"02"	1	"00:00"
"195"	2017-02-09 02:00:00	"Nuageux"	0	3.27	2017-02-09	"jeudi"	9	"02"	2	"00:00"
"196"	2017-02-09 03:00:00	"Couvert"	0	3.13	2017-02-09	"jeudi"	9	"02"	3	"00:00"
"197"	2017-02-09 04:00:00	"Couvert"	0	3.08	2017-02-09	"jeudi"	9	"02"	4	"00:00"
"198"	2017-02-09 05:00:00	"Nuageux"	0	2.88	2017-02-09	"jeudi"	9	"02"	5	"00:00"
"199"	2017-02-09 06:00:00	"Nuageux"	0	2.76	2017-02-09	"jeudi"	9	"02"	6	"00:00"
"200"	2017-02-09 07:00:00	"Nuageux"	0	2.77	2017-02-09	"jeudi"	9	"02"	7	"00:00"
"201"	2017-02-09 08:00:00	"Nuageux"	0	2.68	2017-02-09	"jeudi"	9	"02"	8	"00:00"
"202"	2017-02-09 09:00:00	"Nuageux"	0	2.74	2017-02-09	"jeudi"	9	"02"	9	"00:00"
"203"	2017-02-09 10:00:00	"Nuageux"	0	2.84	2017-02-09	"jeudi"	9	"02"	10	"00:00"
"204"	2017-02-09 11:00:00	"Nuageux"	0	2.97	2017-02-09	"jeudi"	9	"02"	11	"00:00"
"205"	2017-02-09 12:00:00	"Couvert"	0	3.4	2017-02-09	"jeudi"	9	"02"	12	"00:00"
"206"	2017-02-09 13:00:00	"Couvert"	0	3.62	2017-02-09	"jeudi"	9	"02"	13	"00:00"
"207"	2017-02-09 14:00:00	"Couvert"	0	4.38	2017-02-09	"jeudi"	9	"02"	14	"00:00"
"208"	2017-02-09 15:00:00	"Nuageux"	0	4.88	2017-02-09	"jeudi"	9	"02"	15	"00:00"
"209"	2017-02-09 16:00:00	"Nuageux"	0	5.52	2017-02-09	"jeudi"	9	"02"	16	"00:00"
"210"	2017-02-09 17:00:00	"Nuageux"	0	4.89	2017-02-09	"jeudi"	9	"02"	17	"00:00"
"211"	2017-02-09 18:00:00	"Dégagé"	0	3.81	2017-02-09	"jeudi"	9	"02"	18	"00:00"
"212"	2017-02-09 19:00:00	"Nuages Épars"	0	3.21	2017-02-09	"jeudi"	9	"02"	19	"00:00"
"213"	2017-02-09 20:00:00	"Nuages Épars"	0	2.89	2017-02-09	"jeudi"	9	"02"	20	"00:00"
"214"	2017-02-09 21:00:00	"Nuages Épars"	0	2.63	2017-02-09	"jeudi"	9	"02"	21	"00:00"
"215"	2017-02-09 22:00:00	"Dégagé"	0	2.39	2017-02-09	"jeudi"	9	"02"	22	"00:00"
"216"	2017-02-09 23:00:00	"Nuageux"	0	2.36	2017-02-09	"jeudi"	9	"02"	23	"00:00"
"217"	2017-02-10 00:00:00	"Nuageux"	0	2.08	2017-02-10	"vendredi"	10	"02"	0	"00:00"
"218"	2017-02-10 01:00:00	"Nuageux"	0	1.97	2017-02-10	"vendredi"	10	"02"	1	"00:00"
"219"	2017-02-10 02:00:00	"Nuageux"	0	1.94	2017-02-10	"vendredi"	10	"02"	2	"00:00"
"220"	2017-02-10 03:00:00	"Nuageux"	0	1.74	2017-02-10	"vendredi"	10	"02"	3	"00:00"
"221"	2017-02-10 04:00:00	"Nuageux"	0	1.76	2017-02-10	"vendredi"	10	"02"	4	"00:00"
"222"	2017-02-10 05:00:00	"Nuageux"	0	1.3	2017-02-10	"vendredi"	10	"02"	5	"00:00"
"223"	2017-02-10 06:00:00	"Nuageux"	0	0.91	2017-02-10	"vendredi"	10	"02"	6	"00:00"
"224"	2017-02-10 07:00:00	"Nuageux"	0	0.87	2017-02-10	"vendredi"	10	"02"	7	"00:00"
"225"	2017-02-10 08:00:00	"Nuageux"	0	0.96	2017-02-10	"vendredi"	10	"02"	8	"00:00"
"226"	2017-02-10 09:00:00	"Nuageux"	0	1.07	2017-02-10	"vendredi"	10	"02"	9	"00:00"
"227"	2017-02-10 10:00:00	"Nuageux"	0	1.66	2017-02-10	"vendredi"	10	"02"	10	"00:00"
"228"	2017-02-10 11:00:00	"Nuageux"	0	2.05	2017-02-10	"vendredi"	10	"02"	11	"00:00"
"229"	2017-02-10 12:00:00	"Nuageux"	0	2.33	2017-02-10	"vendredi"	10	"02"	12	"00:00"
"230"	2017-02-10 13:00:00	"Nuageux"	0	2.56	2017-02-10	"vendredi"	10	"02"	13	"00:00"
"231"	2017-02-10 14:00:00	"Couvert"	0	2.05	2017-02-10	"vendredi"	10	"02"	14	"00:00"
"232"	2017-02-10 15:00:00	"Couvert"	0.0381	1.86	2017-02-10	"vendredi"	10	"02"	15	"00:00"
"233"	2017-02-10 16:00:00	"Couvert"	0	1.49	2017-02-10	"vendredi"	10	"02"	16	"00:00"
"234"	2017-02-10 17:00:00	"Nuageux"	0.0787	1.44	2017-02-10	"vendredi"	10	"02"	17	"00:00"
"235"	2017-02-10 18:00:00	"Couvert"	0	1.28	2017-02-10	"vendredi"	10	"02"	18	"00:00"
